name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,Temporada
Gangwon vs Seoul,2023-04-26 10:00:00,Gangwon won after full-time.,K League 1,Gangwon,Seoul,3,2,11,3,7.0,5.0,2.0,3.0,8.0,12.0,82.0,117.0,42.0,45.0,35.0,65.0,0.0,0.0,5.0,10.0,3.0,2.0,3.0,0.0,11.0,5.0,7.0,6.0,10.0,5.0,1.0,1.0,0.0,1.0,2.94,3.23,2.65,1.79,2.08,,,,,,,2.9,3.1,2.55,1.73,2.0,1.8,2.05,2.03,1.83,,,2023
Jeonbuk Motors vs Daejeon Citizen,2023-04-26 10:30:00,Daejeon Citizen won after full-time.,K League 1,Jeonbuk Motors,Daejeon Citizen,1,2,7,4,6.0,3.0,5.0,2.0,12.0,13.0,50.0,40.0,61.0,52.0,50.0,50.0,0.0,0.0,10.0,7.0,2.0,6.0,5.0,2.0,5.0,6.0,10.0,7.0,9.0,17.0,5.0,5.0,1.0,1.0,1.88,3.76,4.31,2.03,1.83,,,,,,,1.8,3.6,4.2,2.0,1.73,,,,,1.9,1.95,2023
Suwon vs Daegu,2023-04-26 10:30:00,Game ended in draw.,K League 1,Suwon,Daegu,1,1,6,8,3.0,3.0,6.0,13.0,14.0,21.0,76.0,57.0,46.0,40.0,56.0,44.0,0.0,0.0,9.0,15.0,5.0,6.0,0.0,1.0,13.0,13.0,10.0,11.0,9.0,7.0,2.0,3.0,1.0,0.0,2.56,3.56,2.8,2.32,1.65,,,,,,,2.45,3.3,2.7,2.2,1.62,,,,,1.8,2.05,2023
Suwon vs Seoul,2023-04-29 05:00:00,Seoul won after full-time.,K League 1,Suwon,Seoul,0,3,6,4,3.0,4.0,5.0,3.0,8.0,11.0,74.0,109.0,43.0,86.0,41.0,59.0,0.0,1.0,4.0,8.0,4.0,3.0,0.0,3.0,8.0,6.0,6.0,9.0,12.0,14.0,1.0,1.0,0.0,3.0,2.86,3.3,2.67,2.16,1.74,,,,,,,2.75,3.3,2.55,1.91,1.8,,,1.8,2.05,2.0,1.85,2023
Jeonbuk Motors vs Gangwon,2023-04-29 07:30:00,Gangwon won after full-time.,K League 1,Jeonbuk Motors,Gangwon,0,1,8,11,7.0,1.0,8.0,1.0,15.0,4.0,138.0,72.0,99.0,32.0,69.0,31.0,0.0,0.0,12.0,2.0,3.0,2.0,3.0,1.0,2.0,11.0,10.0,3.0,9.0,14.0,1.0,5.0,2.0,3.0,1.89,3.44,4.78,1.85,2.01,,,,,,,1.85,3.4,4.2,1.73,2.0,,,1.98,1.88,2.03,1.83,2023
Daejeon Citizen vs Jeju United,2023-04-30 05:00:00,Jeju United won after full-time.,K League 1,Daejeon Citizen,Jeju United,0,3,4,7,8.0,9.0,5.0,6.0,9.0,16.0,126.0,87.0,99.0,69.0,57.0,43.0,0.0,0.0,4.0,10.0,5.0,6.0,1.0,2.0,11.0,8.0,5.0,15.0,12.0,17.0,6.0,1.0,0.0,2.0,2.24,3.63,3.26,2.28,1.67,,,,,,,2.25,3.3,3.2,2.1,1.67,,,,,1.83,2.03,2023
Pohang Steelers vs Incheon United,2023-04-30 06:00:00,Incheon United won after full-time.,K League 1,Pohang Steelers,Incheon United,0,2,3,11,4.0,7.0,3.0,5.0,11.0,14.0,86.0,103.0,58.0,72.0,48.0,52.0,0.0,0.0,9.0,7.0,2.0,7.0,0.0,1.0,10.0,3.0,3.0,7.0,7.0,17.0,1.0,2.0,2.0,3.0,1.91,3.46,4.61,1.79,2.09,,,,,,,1.8,3.4,4.5,1.73,2.0,,,2.0,1.85,,,2023
Suwon Bluewings vs Daegu,2023-04-30 07:30:00,Daegu won after full-time.,K League 1,Suwon Bluewings,Daegu,0,1,12,9,4.0,3.0,6.0,2.0,16.0,6.0,199.0,112.0,126.0,58.0,66.0,34.0,0.0,0.0,9.0,3.0,7.0,3.0,0.0,0.0,3.0,9.0,6.0,5.0,13.0,10.0,2.0,1.0,3.0,1.0,2.57,3.27,3.01,2.05,1.81,,,,,,,2.55,3.2,2.8,1.91,1.8,,,1.85,2.0,,,2023
Ulsan vs Gwangju,2023-04-30 10:00:00,Ulsan won after full-time.,K League 1,Ulsan HD,Gwangju,2,1,1,6,5.0,6.0,5.0,4.0,12.0,14.0,104.0,86.0,69.0,69.0,57.0,43.0,0.0,0.0,8.0,8.0,4.0,6.0,0.0,3.0,5.0,8.0,10.0,10.0,7.0,12.0,5.0,5.0,3.0,3.0,1.74,4.01,4.89,2.17,1.73,,,,,,,1.73,3.8,4.5,2.0,1.73,,,,,1.8,2.05,2023
Seoul vs Jeonbuk Motors,2023-05-05 05:00:00,Game ended in draw.,K League 1,Seoul,Jeonbuk Motors,1,1,2,10,5.0,5.0,7.0,5.0,16.0,8.0,107.0,68.0,60.0,51.0,65.0,35.0,0.0,0.0,9.0,6.0,7.0,2.0,1.0,0.0,9.0,7.0,9.0,5.0,9.0,19.0,2.0,5.0,2.0,2.0,2.38,3.36,3.23,2.02,1.85,,,,,,,2.1,3.4,3.1,1.91,1.8,,,1.78,2.1,2.03,1.83,2023
